238805816.249895,285791637.742693,259481884.206031,283575025.022012
238985457.691190,285988336.251156,259288172.146055,283751649.799839
239166458.148989,286185558.352083,259093589.140815,283928821.897386
239348854.927720,286383295.751997,258898133.861672,284106539.674136
239532687.778207,286581539.530433,258701804.976721,284284801.481697
239717999.112720,286780280.067980,258504601.150816,284463605.663787
239904834.244398,286979506.964190,258306521.045590,284642950.556213
240093241.654484,287179208.943650,258107563.319482,284822834.486859
240283273.291322,287379373.748170,257907726.627756,285003255.775669
240474984.905829,287579988.012643,257707009.622525,285184212.734628
240668436.428904,287781037.121602,257505410.952778,285365703.667746
240863692.397289,287982505.042894,257302929.264397,285547726.871043
241060822.435569,288184374.134066,257099563.200187,285730280.632533
241259901.803470,288386624.916110,256895311.399894,285913363.232204
241461012.019421,288589235.807932,256690172.500232,286096972.942005
241664241.573548,288792182.813341,256484145.134907,286281108.025827
241869686.745991,288995439.150335,256277227.934638,286465766.739487
242077452.549846,289198974.809832,256069419.527185,286650947.330711
242287653.822280,289402756.027632,255860718.537369,286836648.039119
242500416.492697,289606744.648964,255651123.587101,287022867.096205
242715879.063626,289810897.359157,255440633.295403,287209602.725324
242934194.348625,290015164.746208,255229246.278431,287396853.141671
243155531.522588,290219490.150627,255016961.149506,287584616.552267
243380078.554167,290423808.243838,254803776.519133,287772891.155944
243608045.108725,290628043.257038,254589690.995027,287961675.143322
243839666.034763,290832106.755629,254374703.182139,288150966.696798
244075205.579238,291035894.816616,254158811.682683,288340763.990527
244314962.520545,291239284.412771,253942015.096157,288531065.190403
244559276.466211,291442128.729896,253724312.019372,288721868.454047
244808535.641315,291644251.030003,253505701.046473,288913171.930784
245063186.601378,291845436.503827,253286180.768972,289104973.761630
245323746.451097,292045421.298911,253065749.775767,289297272.079276
245590818.353063,292243877.511056,252844406.653169,289490065.008066
245865111.387907,292440392.296401,252622149.984933,289683350.663984
246147466.201107,292634438.240346,252398978.352275,289877127.154636
246438888.356397,292825330.424173,252174890.333910,290071392.579235
246740591.886925,293012162.739789,251949884.506065,290266145.028577
247054056.031034,293193710.936036,251723959.442519,290461382.585033
247381097.970570,293368280.745780,251497113.714618,290657103.322526
247723961.674196,293533462.551692,251269345.891308,290853305.306514
248085411.895506,293685722.279173,251040654.539163,291049986.593976
248468785.218188,293819698.905296,250811038.222406,291247145.233393
248877832.187392,293926977.056136,250580495.502942,291444779.264731
249315823.905920,293993988.801494,250349024.940381,291642886.719421
249782395.971855,293998951.671275,250116625.092068,291841465.620349
250264814.082271,293910400.704471,249883294.513111,292040513.981832
250723787.570451,293699445.679086,249649031.756405,292240029.809602
251101762.227118,293375788.005598,249413835.372663,292440011.100792
251372996.321547,292991105.849744,249177703.910442,292640455.843916
251552605.957927,292590224.883856,248940635.916173,292841362.018852
251665382.076635,292194311.821310,248702629.934188,293042727.596826
251730963.143050,291810491.256982,248463684.506746,293244550.540393
251762693.855025,291440109.931607,248223798.174065,293446828.803423
251769427.996357,291082473.048458,247982969.474348,293649560.331077
251757131.779831,290736288.500128,247741196.943815,293852743.059799
251729934.835425,290400193.401558,247498479.116726,294056374.917290
251690777.995838,290072931.725188,247254814.525415,294260453.822498
251641812.339477,289753401.123055,247010201.700316,294464977.685595
251584649.745836,289440652.170697,246764639.169994,294669944.407963
251520524.228732,289133872.034544,246518125.461174,294875351.882174
251450398.570856,288832364.777954,246270659.098769,295081197.991977
251375036.596738,288535532.743554,246022238.605911,295287480.612277
251295053.313467,288242860.376947,245772862.503979,295494197.609119
251210950.448640,287953900.669628,245522529.312631,295701346.839669
251123142.133622,287668263.976253,245271237.549832,295908926.152201
251031973.796106,287385608.846453,245018985.731886,296116933.386074
250937736.282719,287105634.515159,244765772.373462,296325366.371721
250840676.571610,286828074.739435,244511595.987630,296534222.930625
250741006.007607,286552692.722450,244256455.085888,296743500.875307
250638906.710631,286279276.914295,244000348.178194,296953198.009305
250534536.618705,286007637.521195,243743273.772993,297163312.127162
250428033.497524,285737603.588878,243485230.377253,297373841.014400
250319518.158736,285469020.553171,243226216.496495,297584782.447513
250209097.065841,285201748.172593,242966230.634819,297796134.193941
250096864.461440,284935658.774759,242705271.294943,298007894.012058
249982904.116887,284670635.761850,242443336.978228,298220059.651152
249867290.781520,284406572.331031,242180426.184712,298432628.851409
249750091.390935,284143370.374054,241916537.413142,298645599.343898
249631366.080549,283880939.526969,241651669.161006,298858968.850547
249511169.040735,283619196.346139,241385819.924563,299072735.084133
249389549.242161,283358063.591022,241118988.198877,299286895.748261
249266551.054179,283097469.597585,240851172.477847,299501448.537348
249142214.774534,282837347.728967,240582371.254243,299716391.136604
249016577.085170,282577635.892258,240312583.019735,299931721.222018
248889671.446092,282318276.112063,240041806.264926,300147436.460338
248761528.437093,282059214.153035,239770039.479386,300363534.509055
248632176.055366,281800399.184769,239497281.151685,300580013.016385
248501639.975634,281541783.483468,239223529.769424,300796869.621253
248369943.778302,281283322.165638,238948783.819270,301014101.953277
248237109.150217,281024972.949768,238673041.786990,301231707.632746
248103156.061868,280766695.942511,238396302.157480,301449684.270608
247968102.924260,280508453.446420,238118563.414806,301668029.468452
247831966.728186,280250209.786653,237839824.042228,301886740.818488
247694763.168201,279991931.154446,237560082.522244,302105815.903533
247556506.753267,279733585.465441,237279337.336615,302325252.296992
247417210.905748,279475142.231186,236997586.966407,302545047.562843
247276888.050180,279216572.442380,236714829.892020,302765199.255618
247135549.693072,278957848.462564,236431064.593221,302985704.920387
246993206.494775,278698943.931181,236146289.549185,303206562.092741
246849868.334367,278439833.675002,235860503.238525,303427768.298774
246705544.368332,278180493.627068,235573704.139328,303649321.055070
246560243.083738,277920900.752404,235285890.729187,303871217.868679
246413972.346512,277661032.979814,234997061.485243,304093456.237108
246266739.445356,277400869.139177,234707214.884212,304316033.648297
246118551.131741,277140388.903713,234416349.402429,304538947.580608
245969413.656421,276879572.736753,234124463.515873,304762195.502805
245819332.802794,276618401.842594,233831555.700215,304985774.874038
245668313.917448,276356858.121060,233537624.430841,305209683.143825
245516361.938164,276094924.125447,233242668.182899,305433917.752039
245363481.419620,275832583.023543,232946685.431329,305658476.128887
245209676.557029,275569818.561459,232649674.650898,305883355.694895
245054951.207892,275306615.030024,232351634.316243,306108553.860892
244899308.912058,275042957.233536,232052562.901901,306334068.027994
244742752.910226,274778830.460663,231752458.882349,306559895.587584
244585286.161050,274514220.457325,231451320.732038,306786033.921299
244426911.356960,274249113.401384,231149146.925433,307012480.401012
244267630.938809,273983495.879013,230845935.937051,307239232.388816
244107447.109462,273717354.862597,230541686.241492,307466287.237007
243946361.846399,273450677.690059,230236396.313484,307693642.288068
243784376.913430,273183452.045489,229930064.627915,307921294.874652
243621493.871583,272915665.940985,229622689.659873,308149242.319567
243457714.089248,272647307.699615,229314269.884684,308377481.935757
243293038.751614,272378365.939412,229004803.777949,308606011.026290
243127468.869489,272108829.558334,228694289.815582,308834826.884338
242961005.287510,271838687.720108,228382726.473851,309063926.793162
242793648.691829,271567929.840909,228070112.229411,309293308.026095
242625399.617287,271296545.576800,227756445.559348,309522967.846529
242456258.454134,271024524.811900,227441724.941215,309752903.507895
242286225.454316,270751857.647200,227125948.853070,309983112.253649
242115300.737362,270478534.390018,226809115.773517,310213591.317255
241943484.295914,270204545.544023,226491224.181745,310444337.922172
241770776.000906,269929881.799800,226172272.557566,310675349.281834
241597175.606429,269654534.025922,225852259.381456,310906622.599635
241422682.754302,269378493.260495,225531183.134591,311138155.068916
241247296.978369,269101750.703142,225209042.298892,311369943.872946
241071017.708537,268824297.707404,224885835.357063,311601986.184909
240893844.274580,268546125.773523,224561560.792626,311834279.167885
240715775.909718,268267226.541592,224236217.089970,312066819.974837
240536811.753990,267987591.785049,223909802.734384,312299605.748595
240356950.857428,267707213.404483,223582316.212102,312532633.621841
240176192.183056,267426083.421746,223253756.010340,312765900.717089
239994534.609716,267144193.974350,222924120.617341,312999404.146678
239811976.934736,266861537.310120,222593408.522412,313233141.012747
239628517.876441,266578105.782108,222261618.215966,313467108.407229
239444156.076539,266293891.843738,221928748.189565,313701303.411828
239258890.102359,266008888.044173,221594796.935961,313935723.098007
239072718.448977,265723087.023888,221259762.949135,314170364.526974
238885639.541220,265436481.510450,220923644.724342,314405224.749666
238697651.735563,265149064.314472,220586440.758151,314640300.806731
238508753.321920,264860828.325753,220248149.548486,314875589.728519
238318942.525340,264571766.509583,219908769.594671,315111088.535060
238128217.507614,264281871.903195,219568299.397470,315346794.236055
237936576.368789,263991137.612382,219226737.459130,315582703.830859
237744017.148606,263699556.808241,218884082.283425,315818814.308465
237550537.827856,263407122.724054,218540332.375696,316055122.647490
237356136.329670,263113828.652303,218195486.242897,316291625.816162
237160810.520731,262819667.941789,217849542.393634,316528320.772303
236964558.212431,262524633.994880,217502499.338214,316765204.463318
236767377.161952,262228720.264856,217154355.588683,317002273.826174
236569265.073306,261931920.253357,216805109.658870,317239525.787393
236370219.598302,261634227.507936,216454760.064437,317476957.263034
236170238.337472,261335635.619690,216103305.322914,317714565.158679
235969318.840941,261036138.220991,215750743.953748,317952346.369417
235767458.609253,260735728.983292,215397074.478346,318190297.779835
235564655.094146,260434401.615012,215042295.420122,318428416.263999
235360905.699289,260132149.859502,214686405.304536,318666698.685442
235156207.780977,259828967.493073,214329402.659143,318905141.897150
234950558.648781,259524848.323099,213971286.013634,319143742.741548
234743955.566171,259219786.186181,213612053.899888,319382498.050487
234536395.751092,258913774.946370,213251704.852007,319621404.645229
234327876.376517,258606808.493456,212890237.406370,319860459.336433
234118394.570955,258298880.741303,212527650.101674,320099658.924145
233907947.418938,257989985.626240,212163941.478979,320339000.197779
233696531.961474,257680117.105510,211799110.081758,320578479.936109
233484145.196472,257369269.155753,211433154.455937,320818094.907252
233270784.079139,257057435.771546,211066073.149946,321057841.868656
233056445.522350,256744610.963981,210697864.714762,321297717.567088
232841126.396996,256430788.759286,210328527.703958,321537718.738617
232624823.532305,256115963.197486,209958060.673746,321777842.108608
232407533.716138,255800128.331101,209586462.183026,322018084.391702
232189253.695269,255483278.223880,209213730.793434,322258442.291807
231969980.175638,255165406.949569,208839865.069385,322498912.502083
231749709.822583,254846508.590711,208464863.578125,322739491.704932
231528439.261054,254526577.237483,208088724.889774,322980176.571986
231306165.075810,254205606.986549,207711447.577375,323220963.764088
231082883.811593,253883591.939961,207333030.216942,323461849.931288
230858591.973285,253560526.204066,206953471.387509,323702831.712825
230633286.026051,253236403.888457,206572769.671174,323943905.737118
230406962.395459,252911219.104936,206190923.653150,324185068.621751
230179617.467590,252584965.966508,205807931.921814,324426316.973465
229951247.589130,252257638.586389,205423793.068753,324667647.388141
229721849.067442,251929231.077049,205038505.688814,324909056.450792
229491418.170632,251599737.549260,204652068.380151,325150540.735551
229259951.127595,251269152.111173,204264479.744276,325392096.805655
229027444.128044,250937468.867409,203875738.386108,325633721.213440
228793893.322535,250604681.918173,203485842.914020,325875410.500325
228559294.822466,250270785.358377,203094791.939890,326117161.196802
228323644.700078,249935773.276784,202702584.079150,326358969.822426
228086938.988425,249599639.755165,202309217.950835,326600832.885800
227849173.681353,249262378.867474,201914692.177636,326842746.884568
227610344.733446,248923984.679030,201519005.385946,327084708.305403
227370448.059975,248584451.245718,201122156.205910,327326713.623994
227129479.536828,248243772.613199,200724143.271479,327568759.305037
226887435.000433,247901942.816134,200324965.220459,327810841.802226
226644310.247667,247558955.877415,199924620.694560,328052957.558239
226400101.035752,247214805.807412,199523108.339446,328295103.004729
226154803.082145,246869486.603224,199120426.804792,328537274.562315
225908412.064419,246522992.247943,198716574.744326,328779468.640570
225660923.620122,246175316.709928,198311550.815889,329021681.638012
225412333.346641,245826453.942082,197905353.681480,329263909.942092
225162636.801044,245476397.881141,197497982.007311,329506149.929187
224911829.499919,245125142.446969,197089434.463858,329748397.964589
224659906.919201,244772681.541861,196679709.725912,329990650.402494
224406864.493985,244419009.049848,196268806.472633,330232903.585995
224152697.618337,244064118.836016,195856723.387599,330475153.847069
223897401.645093,243708004.745819,195443459.158862,330717397.506572
223640971.885641,243350660.604409,195029012.478997,330959630.874227
223383403.609704,242992080.215963,194613382.045160,331201850.248616
223124692.045112,242632257.363017,194196566.559134,331444051.917168
222864832.377554,242271185.805800,193778564.727387,331686232.156155
222603819.750336,241908859.281582,193359375.261123,331928387.230682
222341649.264118,241545271.504009,192938996.876337,332170513.394675
222078315.976651,241180416.162458,192517428.293866,332412606.890877
221813814.902493,240814286.921379,192094668.239446,332654663.950836
221548141.012730,240446877.419650,191670715.443762,332896680.794898
221281289.234678,240078181.269931,191245568.642505,333138653.632201
221013254.451576,239708192.058014,190819226.576426,333380578.660664
220744031.502277,239336903.342183,190391687.991388,333622452.066981
220473615.180922,238964308.652569,189962951.638423,333864270.026613
220202000.236612,238590401.490503,189533016.273784,334106028.703779
219929181.373061,238215175.327880,189101880.659003,334347724.251451
219655153.248253,237838623.606509,188669543.560943,334589352.811343
219379910.474074,237460739.737475,188236003.751856,334830910.513910
219103447.615954,237081517.100492,187801260.009435,335072393.478334
218825759.192477,236700949.043257,187365311.116872,335313797.812521
218546839.675004,236319028.880808,186928155.862913,335555119.613094
218266683.487268,235935749.894871,186489793.041914,335796354.965385
217985285.004974,235551105.333214,186050221.453894,336037499.943430
217702638.555377,235165088.408994,185609439.904596,336278550.609962
217418738.416861,234777692.300104,185167447.205541,336519503.016404
217133578.818501,234388910.148513,184724242.174081,336760353.202864
216847153.939620,233998735.059614,184279823.633462,337001097.198129
