217326685.778353,259007419.329009,283343387.998206,259773325.019419
217390957.466321,259091950.449898,283274973.299553,259847906.801247
217455218.052062,259176455.006536,283206538.722885,259922470.348987
217519467.595702,259260933.014388,283138084.273001,259997015.657406
217583706.157630,259345384.488890,283069609.954704,260071542.721269
217647933.798496,259429809.445443,283001115.772795,260146051.535346
217712150.579221,259514207.899418,282932601.732079,260220542.094405
217776356.560990,259598579.866154,282864067.837361,260295014.393218
217840551.805264,259682925.360957,282795514.093448,260369468.426556
217904736.373776,259767244.399099,282726940.505147,260443904.189191
217968910.328536,259851536.995823,282658347.077269,260518321.675900
218033073.731832,259935803.166335,282589733.814624,260592720.881456
218097226.646234,260020042.925812,282521100.722024,260667101.800637
218161369.134597,260104256.289395,282452447.804282,260741464.428220
218225501.260060,260188443.272193,282383775.066214,260815808.758986
218289623.086055,260272603.889282,282315082.512635,260890134.787714
218353734.676303,260356738.155704,282246370.148362,260964442.509186
218417836.094819,260440846.086466,282177637.978215,261038731.918185
218481927.405919,260524927.696544,282108886.007014,261113003.009496
218546008.674215,260608983.000878,282040114.239580,261187255.777904
218610079.964623,260693012.014375,281971322.680736,261261490.218195
218674141.342365,260777014.751905,281902511.335306,261335706.325157
218738192.872971,260860991.228307,281833680.208115,261409904.093580
218802234.622282,260944941.458383,281764829.303991,261484083.518254
218866266.656452,261028865.456901,281695958.627761,261558244.593970
218930289.041954,261112763.238594,281627068.184256,261632387.315522
218994301.845579,261196634.818159,281558157.978305,261706511.677703
219058305.134441,261280480.210258,281489228.014742,261780617.675309
219122298.975980,261364299.429518,281420278.298398,261854705.303136
219186283.437967,261448092.490529,281351308.834111,261928774.555983
219250258.588500,261531859.407846,281282319.626715,262002825.428647
219314224.496015,261615600.195987,281213310.681048,262076857.915931
219378181.229288,261699314.869433,281144282.001949,262150872.012634
219442128.857431,261783003.442631,281075233.594258,262224867.713560
219506067.449905,261866665.929987,281006165.462817,262298845.013513
219569997.076516,261950302.345874,280937077.612468,262372803.907299
219633917.807423,262033912.704625,280867970.048056,262446744.389723
219697829.713136,262117497.020536,280798842.774427,262520666.455593
219761732.864527,262201055.307867,280729695.796427,262594570.099719
219825627.332825,262284587.580836,280660529.118904,262668455.316911
219889513.189625,262368093.853628,280591342.746708,262742322.101979
219953390.506890,262451574.140384,280522136.684690,262816170.449738
220017259.356953,262535028.455211,280452910.937702,262890000.355000
220081119.812524,262618456.812175,280383665.510597,262963811.812582
220144971.946689,262701859.225301,280314400.408231,263037604.817299
220208815.832916,262785235.708577,280245115.635459,263111379.363969
220272651.545062,262868586.275952,280175811.197140,263185135.447411
220336479.157369,262951910.941331,280106487.098132,263258873.062446
220400298.744475,263035209.718582,280037143.343294,263332592.203894
220464110.381413,263118482.621532,279967779.937490,263406292.866579
220527914.143617,263201729.663965,279898396.885581,263479975.045325
220591710.106928,263284950.859628,279828994.192432,263553638.734956
220655498.347590,263368146.222221,279759571.862909,263627283.930299
220719278.942266,263451315.765407,279690129.901878,263700910.626182
220783051.968029,263534459.502804,279620668.314207,263774518.817434
220846817.502378,263617577.447989,279551187.104765,263848108.498884
220910575.623232,263700669.614496,279481686.278425,263921679.665365
220974326.408941,263783736.015815,279412165.840058,263995232.311709
221038069.938287,263866776.665396,279342625.794537,264068766.432749
221101806.290489,263949791.576640,279273066.146737,264142282.023322
221165535.545209,264032780.762908,279203486.901535,264215779.078263
221229257.782552,264115744.237516,279133888.063807,264289257.592410
221292973.083074,264198682.013734,279064269.638433,264362717.560603
221356681.527786,264281594.104788,278994631.630293,264436158.977680
221420383.198159,264364480.523858,278924974.044268,264509581.838485
221484078.176124,264447341.284078,278855296.885242,264582986.137858
221547766.544083,264530176.398537,278785600.158097,264656371.870645
221611448.384911,264612985.880277,278715883.867721,264729739.031691
221675123.781959,264695769.742291,278646148.018998,264803087.615841
221738792.819060,264778527.997529,278576392.616818,264876417.617944
221802455.580535,264861260.658888,278506617.666070,264949729.032849
221866112.151197,264943967.739221,278436823.171645,265023021.855406
221929762.616355,265026649.251330,278367009.138434,265096296.080465
221993407.061821,265109305.207970,278297175.571332,265169551.702881
222057045.573912,265191935.621845,278227322.475232,265242788.717506
222120678.239458,265274540.505609,278157449.855031,265316007.119197
222184305.145808,265357119.871868,278087557.715627,265389206.902810
222247926.380831,265439673.733173,278017646.061917,265462388.063201
222311542.032925,265522202.102028,277947714.898803,265535550.595231
222375152.191020,265604704.990884,277877764.231184,265608694.493760
222438756.944586,265687182.412139,277807794.063965,265681819.753648
222502356.383635,265769634.378138,277737804.402048,265754926.369760
222565950.598731,265852060.901174,277667795.250339,265828014.336958
222629539.680993,265934461.993487,277597766.613746,265901083.650108
222693123.722099,266016837.667260,277527718.497174,265974134.304078
222756702.814296,266099187.934625,277457650.905535,266047166.293733
222820277.050401,266181512.807657,277387563.843739,266120179.613944
222883846.523814,266263812.298373,277317457.316697,266193174.259581
222947411.328515,266346086.418738,277247331.329322,266266150.225515
223010971.559077,266428335.180657,277177185.886530,266339107.506619
223074527.310669,266510558.595978,277107020.993236,266412046.097768
223138078.679065,266592756.676493,277036836.654356,266484965.993836
223201625.760645,266674929.433933,276966632.874811,266557867.189700
223265168.652408,266757076.879972,276896409.659519,266630749.680239
223328707.451974,266839199.026221,276826167.013402,266703613.460330
223392242.257591,266921295.884233,276755904.941382,266776458.524855
223455773.168143,267003367.465500,276685623.448382,266849284.868696
223519300.283158,267085413.781452,276615322.539329,266922092.486735
223582823.702810,267167434.843455,276545002.219147,266994881.373856
223646343.527931,267249430.662815,276474662.492766,267067651.524944
223709859.860016,267331401.250771,276404303.365114,267140402.934888
223773372.801229,267413346.618500,276333924.841121,267213135.598573
223836882.454412,267495266.777114,276263526.925719,267285849.510891
223900388.923091,267577161.737656,276193109.623841,267358544.666731
223963892.311484,267659031.511107,276122672.940422,267431221.060984
224027392.724508,267740876.108377,276052216.880396,267503878.688545
224090890.267788,267822695.540309,275981741.448701,267576517.544306
224154385.047664,267904489.817679,275911246.650274,267649137.623165
224217877.171196,267986258.951192,275840732.490057,267721738.920017
224281366.746175,268068002.951481,275770198.972989,267794321.429761
224344853.881133,268149721.829110,275699646.104012,267866885.147296
224408338.685344,268231415.594571,275629073.888070,267939430.067523
224471821.268840,268313084.258282,275558482.330108,268011956.185343
224535301.742413,268394727.830588,275487871.435072,268084463.495660
224598780.217630,268476346.321758,275417241.207910,268156951.993378
224662256.806834,268557939.741988,275346591.653569,268229421.673403
224725731.623158,268639508.101395,275275922.777000,268301872.530642
224789204.780533,268721051.410020,275205234.583155,268374304.560002
224852676.393694,268802569.677826,275134527.076986,268446717.756395
224916146.578193,268884062.914697,275063800.263447,268519112.114729
224979615.450406,268965531.130436,274993054.147493,268591487.629918
225043083.127543,269046974.334763,274922288.734081,268663844.296875
225106549.727654,269128392.537321,274851504.028169,268736182.110513
225170015.369644,269209785.747664,274780700.034715,268808501.065750
225233480.173281,269291153.975265,274709876.758682,268880801.157502
225296944.259202,269372497.229512,274639034.205029,268953082.380687
225360407.748928,269453815.519705,274568172.378721,269025344.730226
225423870.764871,269535108.855056,274497291.284722,269097588.201039
225487333.430346,269616377.244691,274426390.927997,269169812.788048
